Word,Gender,Sentence ID,Sentence,Document ID,Document
she,FEMALE,1,"Just like that, she follows me me wings under she tree she says one thing and that 's just enough one thing does n't matter how much Would me forget?",3630,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Mazzy_Star_Lay_Myself_Down.txt"")"
she,FEMALE,1,"Just like that, she follows me me wings under she tree she says one thing and that 's just enough one thing does n't matter how much Would me forget?",3630,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Mazzy_Star_Lay_Myself_Down.txt"")"
she,FEMALE,3,"me 'll go with she me 'll never know how far, how long she keeps a diamond inside she door she does n't have a clue Would me forget?",3630,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Mazzy_Star_Lay_Myself_Down.txt"")"
she,FEMALE,3,"me 'll go with she me 'll never know how far, how long she keeps a diamond inside she door she does n't have a clue Would me forget?",3630,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Mazzy_Star_Lay_Myself_Down.txt"")"
she,FEMALE,3,"me 'll go with she me 'll never know how far, how long she keeps a diamond inside she door she does n't have a clue Would me forget?",3630,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Mazzy_Star_Lay_Myself_Down.txt"")"
she,FEMALE,3,"me 'll go with she me 'll never know how far, how long she keeps a diamond inside she door she does n't have a clue Would me forget?",3630,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Mazzy_Star_Lay_Myself_Down.txt"")"
him,MALE,6,"Master all of these Magic if you please Bring him to him knees him master five magics Possessed with hellish torment him master magics"" 5"" Hunting the abyss lord Only one will stay alive him who lives by the sword will surely also die him who lives in sin will surely live the lie",3645,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Megadeth_Five_Magics.txt"")"
him,MALE,6,"Master all of these Magic if you please Bring him to him knees him master five magics Possessed with hellish torment him master magics"" 5"" Hunting the abyss lord Only one will stay alive him who lives by the sword will surely also die him who lives in sin will surely live the lie",3645,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Megadeth_Five_Magics.txt"")"
him,MALE,6,"Master all of these Magic if you please Bring him to him knees him master five magics Possessed with hellish torment him master magics"" 5"" Hunting the abyss lord Only one will stay alive him who lives by the sword will surely also die him who lives in sin will surely live the lie",3645,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Megadeth_Five_Magics.txt"")"
him,MALE,6,"Master all of these Magic if you please Bring him to him knees him master five magics Possessed with hellish torment him master magics"" 5"" Hunting the abyss lord Only one will stay alive him who lives by the sword will surely also die him who lives in sin will surely live the lie",3645,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Megadeth_Five_Magics.txt"")"
him,MALE,6,"Master all of these Magic if you please Bring him to him knees him master five magics Possessed with hellish torment him master magics"" 5"" Hunting the abyss lord Only one will stay alive him who lives by the sword will surely also die him who lives in sin will surely live the lie",3645,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Megadeth_Five_Magics.txt"")"
him,MALE,6,"Master all of these Magic if you please Bring him to him knees him master five magics Possessed with hellish torment him master magics"" 5"" Hunting the abyss lord Only one will stay alive him who lives by the sword will surely also die him who lives in sin will surely live the lie",3645,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Megadeth_Five_Magics.txt"")"
the Lord,MALE,1,Now I lay I down to sleep I pray the Lord I 's soul to keep If I should die before I wake I pray the lord I 's soul to take I 'm not going to wake up today They 've pulled I 's plug the picture fades And as I 's body decays Mold begins to fill I 's grave The smell of death permeates The silk within I 's coffin lays Go to hell!,3646,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Megadeth_Go_To_Hell.txt"")"
the lord,MALE,1,Now I lay I down to sleep I pray the Lord I 's soul to keep If I should die before I wake I pray the lord I 's soul to take I 'm not going to wake up today They 've pulled I 's plug the picture fades And as I 's body decays Mold begins to fill I 's grave The smell of death permeates The silk within I 's coffin lays Go to hell!,3646,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Megadeth_Go_To_Hell.txt"")"
sissy,FEMALE,9,"Take your stupid superstitions, And find some other paranoidal, Chickenshit, sissy, worm, and, tell sissy to sissy.",3647,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Megadeth_I_Aint_Superstitious.txt"")"
sissy,FEMALE,9,"Take your stupid superstitions, And find some other paranoidal, Chickenshit, sissy, worm, and, tell sissy to sissy.",3647,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Megadeth_I_Aint_Superstitious.txt"")"
the devil,MALE,2,"Do n't summon the devil, Do n't call the priests If you need the strength, The conjuring, obey!",3652,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Megadeth_The_Conjuring.txt"")"
the devil,MALE,6,"Do n't summon the devil, Do n't call the priests If you need the strength, The conjuring.",3652,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Megadeth_The_Conjuring.txt"")"
the devil 's,MALE,7,"I am the devil 's advocate A salesman, if you will.",3652,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Megadeth_The_Conjuring.txt"")"
your father,MALE,9,I met you father years ago Gave your father what your father 'd please.,3652,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Megadeth_The_Conjuring.txt"")"
your father,MALE,9,I met you father years ago Gave your father what your father 'd please.,3652,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Megadeth_The_Conjuring.txt"")"
your father,MALE,10,"your father called I 's name, you 'll do the same.",3652,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Megadeth_The_Conjuring.txt"")"
the suspect,MALE,3,This was me fate This was the wrong thing to do This was the wrong one to be doing This was the road to destiny This was the road to me ruin Now there 's motives for the suspect Now there 's nothing left to say Now there 's method to the madness Now there 's society to pay In our life there 's if In our beliefs there 's lie In It 's business there 's sin In It 's bodies there 's die This was me life This was me fate,3654,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Megadeth_This_Was_My_Life.txt"")"
throat,FEMALE,3,"Coming up for air Touch me so me think me 'm here Skin me senses Barely breathing Minus human Please squeeze the world and drip the world down me throat again Down me throat again ... woooah You got to breathe man, breathe!",3662,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Metallica_-_Human.txt"")"
throat,FEMALE,3,"Coming up for air Touch me so me think me 'm here Skin me senses Barely breathing Minus human Please squeeze the world and drip the world down me throat again Down me throat again ... woooah You got to breathe man, breathe!",3662,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Metallica_-_Human.txt"")"
my head,MALE,1,The motherfuckers got in my head Trying to make my someone else instead It 's my world now It 's my world now It 's my world ... It 's my world ...!,3671,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Metallica_My_World.txt"")"
my someone else,MALE,1,The motherfuckers got in my head Trying to make my someone else instead It 's my world now It 's my world now It 's my world ... It 's my world ...!,3671,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Metallica_My_World.txt"")"
my head,MALE,8,Who 's in charge of my head today?,3671,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Metallica_My_World.txt"")"
my head,MALE,11,"my 'm gon na make my head my home The sons of bitches tried to take my head Tried to make my someone else instead It 's my world You ca n't have it It 's my world, It 's my world It 's my world Sucka!",3671,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Metallica_My_World.txt"")"
my head,MALE,11,"my 'm gon na make my head my home The sons of bitches tried to take my head Tried to make my someone else instead It 's my world You ca n't have it It 's my world, It 's my world It 's my world Sucka!",3671,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Metallica_My_World.txt"")"
my someone else,MALE,11,"my 'm gon na make my head my home The sons of bitches tried to take my head Tried to make my someone else instead It 's my world You ca n't have it It 's my world, It 's my world It 's my world Sucka!",3671,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Metallica_My_World.txt"")"
my head,MALE,16,"my 'm out of my head, out of my head Out of my head, get 'em out of my head Get 'em out!",3671,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Metallica_My_World.txt"")"
the traveler,MALE,16,"And in vain the traveler will search for the bloom of me youth, And nothing will the traveler find but deep pain and endless sorrow.",3687,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Bolton_Pourquoi_Me_Reveiller.txt"")"
the traveler,MALE,16,"And in vain the traveler will search for the bloom of me youth, And nothing will the traveler find but deep pain and endless sorrow.",3687,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Bolton_Pourquoi_Me_Reveiller.txt"")"
Synopses Werther,MALE,10,"But when Synopses Werther returns, Synopses Werther finds Synopses Werther is more in love than ever.",3687,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Bolton_Pourquoi_Me_Reveiller.txt"")"
Synopses Werther,MALE,10,"But when Synopses Werther returns, Synopses Werther finds Synopses Werther is more in love than ever.",3687,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Bolton_Pourquoi_Me_Reveiller.txt"")"
Synopses Werther,MALE,8,"Synopses Werther is madly in love with Charlotte, Synopses Werther 's friends wife.",3687,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Bolton_Pourquoi_Me_Reveiller.txt"")"
Synopses Werther 's,MALE,8,"Synopses Werther is madly in love with Charlotte, Synopses Werther 's friends wife.",3687,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Bolton_Pourquoi_Me_Reveiller.txt"")"
Synopses Werther,MALE,9,"To forget her, Synopses Werther has run away.",3687,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Bolton_Pourquoi_Me_Reveiller.txt"")"
the traveler,MALE,15,"Tomorrow through the vale, the traveler will pass, Recalling all of the glory of the past.",3687,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Bolton_Pourquoi_Me_Reveiller.txt"")"
Werther,MALE,11,"Werther recites a favorite poem for Charlotte, and at last realizes that fatal truth: Charlotte can never return Synopses Werther 's love.",3687,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Bolton_Pourquoi_Me_Reveiller.txt"")"
Synopses Werther 's,MALE,11,"Werther recites a favorite poem for Charlotte, and at last realizes that fatal truth: Charlotte can never return Synopses Werther 's love.",3687,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Bolton_Pourquoi_Me_Reveiller.txt"")"
Bill Bailey,MALE,6,Bill Bailey moans the whole day long.,3698,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Bill_Bailey.txt"")"
Bill Bailey,MALE,2,Bill Bailey moans the whole night long.,3698,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Bill_Bailey.txt"")"
Bill Bailey,MALE,5,"Wo n't you come home Bill Bailey, wo n't you come home?",3698,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Bill_Bailey.txt"")"
Bill Bailey,MALE,1,"Wo n't you come home, Bill Bailey, wo n't you come home?",3698,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Bill_Bailey.txt"")"
Bill Bailey,MALE,9,"you know you 'm to blame, well ai n't that a shame Bill Bailey, wo n't you please come home.",3698,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Bill_Bailey.txt"")"
Bill Bailey,MALE,4,"you remember that rainy evenin' you drove you out with nothin' but a fine tooth comb you know that you 'm to blame, well ai n't that a shame, Bill Bailey, wo n't you please come home.",3698,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Bill_Bailey.txt"")"
the snowman,MALE,4,For when the snowman placed it on the snowman 's head the snowman began to dance around.,3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman 's,MALE,4,For when the snowman placed it on the snowman 's head the snowman began to dance around.,3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,4,For when the snowman placed it on the snowman 's head the snowman began to dance around.,3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,9,For when the snowman placed it on the snowman 's head the snowman began to dance around.,3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman 's,MALE,9,For when the snowman placed it on the snowman 's head the snowman began to dance around.,3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,9,For when the snowman placed it on the snowman 's head the snowman began to dance around.,3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman 's,MALE,11,"Frosty the snowman Had to hurry on the snowman 's way, But the snowman waved goodbye saying,"" Do n't the snowman cry, goodbye 'll be back again some day.""",3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,11,"Frosty the snowman Had to hurry on the snowman 's way, But the snowman waved goodbye saying,"" Do n't the snowman cry, goodbye 'll be back again some day.""",3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,10,"Frosty the snowman Knew the sun was hot that day, So the snowman said,"" Let 's run And' s 'll have some fun Now before the snowman melt away.""",3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,10,"Frosty the snowman Knew the sun was hot that day, So the snowman said,"" Let 's run And' s 'll have some fun Now before the snowman melt away.""",3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,10,"Frosty the snowman Knew the sun was hot that day, So the snowman said,"" Let 's run And' s 'll have some fun Now before the snowman melt away.""",3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,2,"Frosty the snowman is a fairy tale, the snowman say, the snowman was made of snow but the children know How the snowman came to life one day.",3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,2,"Frosty the snowman is a fairy tale, the snowman say, the snowman was made of snow but the children know How the snowman came to life one day.",3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,2,"Frosty the snowman is a fairy tale, the snowman say, the snowman was made of snow but the children know How the snowman came to life one day.",3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,2,"Frosty the snowman is a fairy tale, the snowman say, the snowman was made of snow but the children know How the snowman came to life one day.",3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,7,"Frosty the snowman is a fairy tale, the snowman say, the snowman was made of snow but the snowman came to life one day.",3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,7,"Frosty the snowman is a fairy tale, the snowman say, the snowman was made of snow but the snowman came to life one day.",3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,7,"Frosty the snowman is a fairy tale, the snowman say, the snowman was made of snow but the snowman came to life one day.",3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,7,"Frosty the snowman is a fairy tale, the snowman say, the snowman was made of snow but the snowman came to life one day.",3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,1,"Frosty the snowman was a jolly happy soul, With a corncob pipe and a button nose And two eyes made out of coal.",3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,6,"Frosty the snowman was a jolly happy soul, With a corncob pipe and a button nose And two eyes made out of coal.",3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,5,"Oh, Frosty the snowman Was alive as the snowman could be, And the children say the snowman could laugh and play Just the same as you and me.",3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,5,"Oh, Frosty the snowman Was alive as the snowman could be, And the children say the snowman could laugh and play Just the same as you and me.",3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,5,"Oh, Frosty the snowman Was alive as the snowman could be, And the children say the snowman could laugh and play Just the same as you and me.",3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,3,There must have been some magic in That Old top hat the snowman found.,3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
the snowman,MALE,8,There must have been some magic in That Old top hat the snowman found.,3700,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Frosty_The_Snowman.txt"")"
her,FEMALE,3,"Oh, ho, the mistletoe Is hung where you can see, Somebody waits for you, Kiss her once for I. Have a holly jolly Christmas, And in case you did n't hear, Oh by golly, have a holly jolly Christmas this year Oh, ho, the mistletoe Is hung where you can see, Somebody waits for you, Kiss her once for I. Have a holly jolly Christmas, And in case you did n't hear, Oh by golly, have a holly jolly Christmas this year",3702,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Holly_Jolly_Christmas.txt"")"
her,FEMALE,3,"Oh, ho, the mistletoe Is hung where you can see, Somebody waits for you, Kiss her once for I. Have a holly jolly Christmas, And in case you did n't hear, Oh by golly, have a holly jolly Christmas this year Oh, ho, the mistletoe Is hung where you can see, Somebody waits for you, Kiss her once for I. Have a holly jolly Christmas, And in case you did n't hear, Oh by golly, have a holly jolly Christmas this year",3702,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Holly_Jolly_Christmas.txt"")"
He,MALE,3,"He disappeared, babe After drawin' out all He 's hard- earned cash Now MacHeath spends, He spends like a sailor Could that boy have done somethin' rash?",3708,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Mack_The_Knife.txt"")"
He,MALE,3,"He disappeared, babe After drawin' out all He 's hard- earned cash Now MacHeath spends, He spends like a sailor Could that boy have done somethin' rash?",3708,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Mack_The_Knife.txt"")"
He,MALE,3,"He disappeared, babe After drawin' out all He 's hard- earned cash Now MacHeath spends, He spends like a sailor Could that boy have done somethin' rash?",3708,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Mack_The_Knife.txt"")"
Santa Claus,MALE,3,Santa Claus sees You when You 're sleeping And Santa Claus knows when You 're awake Santa Claus knows if You 've been bad or good So be good for goodness sake You better watch out!,3709,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Santa_Claus_Is_Coming_To_Town.txt"")"
Santa Claus,MALE,3,Santa Claus sees You when You 're sleeping And Santa Claus knows when You 're awake Santa Claus knows if You 've been bad or good So be good for goodness sake You better watch out!,3709,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Santa_Claus_Is_Coming_To_Town.txt"")"
awake Santa Claus knows if You 've been bad or good So be good for goodness sake You better watch out,MALE,3,Santa Claus sees You when You 're sleeping And Santa Claus knows when You 're awake Santa Claus knows if You 've been bad or good So be good for goodness sake You better watch out!,3709,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Santa_Claus_Is_Coming_To_Town.txt"")"
Santa Claus,MALE,2,"You better not cry You better not pout, I 'm telling You why 'Cause Santa Claus is coming to town Oh let 's go!",3709,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Santa_Claus_Is_Coming_To_Town.txt"")"
Santa Claus,MALE,5,"You better not cry You better not pout, I 'm telling You why Santa Claus is coming I mean the big fat man with the long white beard Is coming to town",3709,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Santa_Claus_Is_Coming_To_Town.txt"")"
Santa Claus,MALE,4,"You better not cry You better not pout, I 'm telling You why Santa Claus is coming to town You better watch out!",3709,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Santa_Claus_Is_Coming_To_Town.txt"")"
Santa Claus,MALE,1,"You better watch out You better not cry You better not pout I 'm telling You why Santa Claus is coming to town Santa Claus 's making a list, Santa Claus 's checking a list twice, Santa Claus 's gon na find out who 's naughty or nice Santa Claus is coming to town Santa Claus sees You when You 're sleeping And Santa Claus knows when You 're awake Santa Claus knows if You 've been bad or good So be good for goodness sake You better watch out!",3709,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Santa_Claus_Is_Coming_To_Town.txt"")"
town Santa Claus 's,MALE,1,"You better watch out You better not cry You better not pout I 'm telling You why Santa Claus is coming to town Santa Claus 's making a list, Santa Claus 's checking a list twice, Santa Claus 's gon na find out who 's naughty or nice Santa Claus is coming to town Santa Claus sees You when You 're sleeping And Santa Claus knows when You 're awake Santa Claus knows if You 've been bad or good So be good for goodness sake You better watch out!",3709,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Santa_Claus_Is_Coming_To_Town.txt"")"
Santa Claus 's,MALE,1,"You better watch out You better not cry You better not pout I 'm telling You why Santa Claus is coming to town Santa Claus 's making a list, Santa Claus 's checking a list twice, Santa Claus 's gon na find out who 's naughty or nice Santa Claus is coming to town Santa Claus sees You when You 're sleeping And Santa Claus knows when You 're awake Santa Claus knows if You 've been bad or good So be good for goodness sake You better watch out!",3709,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Santa_Claus_Is_Coming_To_Town.txt"")"
town Santa Claus,MALE,1,"You better watch out You better not cry You better not pout I 'm telling You why Santa Claus is coming to town Santa Claus 's making a list, Santa Claus 's checking a list twice, Santa Claus 's gon na find out who 's naughty or nice Santa Claus is coming to town Santa Claus sees You when You 're sleeping And Santa Claus knows when You 're awake Santa Claus knows if You 've been bad or good So be good for goodness sake You better watch out!",3709,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Santa_Claus_Is_Coming_To_Town.txt"")"
Santa Claus,MALE,1,"You better watch out You better not cry You better not pout I 'm telling You why Santa Claus is coming to town Santa Claus 's making a list, Santa Claus 's checking a list twice, Santa Claus 's gon na find out who 's naughty or nice Santa Claus is coming to town Santa Claus sees You when You 're sleeping And Santa Claus knows when You 're awake Santa Claus knows if You 've been bad or good So be good for goodness sake You better watch out!",3709,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Michael_Buble_Santa_Claus_Is_Coming_To_Town.txt"")"
